"CommandID","ParameterName","ParameterType","IsRequired","Description"
"128","Tasks","CimInstance[]","0","Specify the scheduled tasks to unblock."
"128","Verbose","SwitchParameter","0","No description available."
"128","Debug","SwitchParameter","0","No description available."
"128","ErrorAction","ActionPreference","0","No description available."
"128","WarningAction","ActionPreference","0","No description available."
"128","InformationAction","ActionPreference","0","No description available."
"128","ErrorVariable","String","0","No description available."
"128","WarningVariable","String","0","No description available."
"128","InformationVariable","String","0","No description available."
"128","OutVariable","String","0","No description available."
"128","OutBuffer","Int32","0","No description available."
"128","PipelineVariable","String","0","No description available."
"129","InstalledApplication","InstalledApplication[]","1","Specifies the [PSADT.Types.InstalledApplication] object to remove. This parameter is typically used when piping Get-ADTApplication to this function."
"129","Name","String[]","0","The name of the application to retrieve information for. Performs a contains match on the application display name by default."
"129","NameMatch","String","0","Specifies the type of match to perform on the application name. Valid values are 'Contains', 'Exact', 'Wildcard', and 'Regex'. The default value is   'Contains'."
"129","ProductCode","Guid[]","0","The product code of the application to retrieve information for."
"129","ApplicationType","String","0","Specifies the type of application to remove. Valid values are 'All', 'MSI', and 'EXE'. The default value is 'All'."
"129","IncludeUpdatesAndHotfixes","SwitchParameter","0","Include matches against updates and hotfixes in results."
"129","FilterScript","ScriptBlock","0","A script used to filter the results as they're processed."
"129","ArgumentList","String[]","0","Overrides the default MSI parameters specified in the config.psd1 file, or the parameters found in QuietUninstallString/UninstallString for EXE   applications."
"129","AdditionalArgumentList","String[]","0","Adds to the default parameters specified in the config.psd1 file, or the parameters found in QuietUninstallString/UninstallString for EXE applications."
"129","SecureArgumentList","SwitchParameter","0","Hides all parameters passed to the executable from the Toolkit log file."
"129","LoggingOptions","String","0","Overrides the default MSI logging options specified in the config.psd1 file. Default options are: ""/L*v""."
"129","LogFileName","String","0","Overrides the default log file name for MSI applications. The default log file name is generated from the MSI file name. If LogFileName does not end in   .log, it will be automatically appended.    For uninstallations, by default the product code is resolved to the DisplayName and version of the application."
"129","WaitForChildProcesses","SwitchParameter","0","Specifies whether the started process should be considered finished only when any child processes it spawns have finished also."
"129","KillChildProcessesWithParent","SwitchParameter","0","Specifies whether any child processes started by the provided executable should be closed when the provided executable closes. This is handy for   application installs that open web browsers and other programs that cannot be suppressed."
"129","SuccessExitCodes","Int32[]","0","List of exit codes to be considered successful. Defaults to values set during ADTSession initialization, otherwise: 0"
"129","RebootExitCodes","Int32[]","0","List of exit codes to indicate a reboot is required. Defaults to values set during ADTSession initialization, otherwise: 1641, 3010"
"129","IgnoreExitCodes","String[]","0","List the exit codes to ignore or * to ignore all exit codes. Where possible, please use `-SuccessExitCodes` and/or `-RebootExitCodes` instead."
"129","ExitOnProcessFailure","SwitchParameter","0","Automatically closes the active deployment session via Close-ADTSession in the event the process exits with a non-success or non-ignored exit code."
"129","PassThru","SwitchParameter","0","Returns a PSADT.Types.ProcessResult object, providing the ExitCode, StdOut, and StdErr output from the uninstallation."
"129","Verbose","SwitchParameter","0","No description available."
"129","Debug","SwitchParameter","0","No description available."
"129","ErrorAction","ActionPreference","0","No description available."
"129","WarningAction","ActionPreference","0","No description available."
"129","InformationAction","ActionPreference","0","No description available."
"129","ErrorVariable","String","0","No description available."
"129","WarningVariable","String","0","No description available."
"129","InformationVariable","String","0","No description available."
"129","OutVariable","String","0","No description available."
"129","OutBuffer","Int32","0","No description available."
"129","PipelineVariable","String","0","No description available."
"130","FilePath","String","1","Path to the DLL file."
"130","Verbose","SwitchParameter","0","No description available."
"130","Debug","SwitchParameter","0","No description available."
"130","ErrorAction","ActionPreference","0","No description available."
"130","WarningAction","ActionPreference","0","No description available."
"130","InformationAction","ActionPreference","0","No description available."
"130","ErrorVariable","String","0","No description available."
"130","WarningVariable","String","0","No description available."
"130","InformationVariable","String","0","No description available."
"130","OutVariable","String","0","No description available."
"130","OutBuffer","Int32","0","No description available."
"130","PipelineVariable","String","0","No description available."
"131","Verbose","SwitchParameter","0","No description available."
"131","Debug","SwitchParameter","0","No description available."
"131","ErrorAction","ActionPreference","0","No description available."
"131","WarningAction","ActionPreference","0","No description available."
"131","InformationAction","ActionPreference","0","No description available."
"131","ErrorVariable","String","0","No description available."
"131","WarningVariable","String","0","No description available."
"131","InformationVariable","String","0","No description available."
"131","OutVariable","String","0","No description available."
"131","OutBuffer","Int32","0","No description available."
"131","PipelineVariable","String","0","No description available."
"132","LoadLoggedOnUserEnvironmentVariables","SwitchParameter","0","If script is running in SYSTEM context, this option allows loading environment variables from the active console user. If no console user exists but   users are logged in, such as on terminal servers, then the first logged-in non-console user."
"132","Verbose","SwitchParameter","0","No description available."
"132","Debug","SwitchParameter","0","No description available."
"132","ErrorAction","ActionPreference","0","No description available."
"132","WarningAction","ActionPreference","0","No description available."
"132","InformationAction","ActionPreference","0","No description available."
"132","ErrorVariable","String","0","No description available."
"132","WarningVariable","String","0","No description available."
"132","InformationVariable","String","0","No description available."
"132","OutVariable","String","0","No description available."
"132","OutBuffer","Int32","0","No description available."
"132","PipelineVariable","String","0","No description available."
"133","Verbose","SwitchParameter","0","No description available."
"133","Debug","SwitchParameter","0","No description available."
"133","ErrorAction","ActionPreference","0","No description available."
"133","WarningAction","ActionPreference","0","No description available."
"133","InformationAction","ActionPreference","0","No description available."
"133","ErrorVariable","String","0","No description available."
"133","WarningVariable","String","0","No description available."
"133","InformationVariable","String","0","No description available."
"133","OutVariable","String","0","No description available."
"133","OutBuffer","Int32","0","No description available."
"133","PipelineVariable","String","0","No description available."
"134","Message","String[]","1","The message to write to the log file or output to the console."
"134","Severity","LogSeverity","0","Defines message type. When writing to console or CMTrace.exe log format, it allows highlighting of message type."
"134","Source","String","0","The source of the message being logged."
"134","ScriptSection","String","0","The heading for the portion of the script that is being executed."
"134","LogType","LogStyle","0","Choose whether to write a CMTrace.exe compatible log file or a Legacy text log file."
"134","LogFileDirectory","String","0","Set the directory where the log file will be saved."
"134","LogFileName","String","0","Set the name of the log file."
"134","HostLogStream","HostLogStream","0","Controls how the log entry is written to the console window."
"134","PassThru","SwitchParameter","0","Return the message that was passed to the function."
"134","DebugMessage","SwitchParameter","0","Specifies that the message is a debug message. Debug messages only get logged if -LogDebugMessage is set to $true."
"134","Verbose","SwitchParameter","0","No description available."
"134","Debug","SwitchParameter","0","No description available."
"134","ErrorAction","ActionPreference","0","No description available."
"134","WarningAction","ActionPreference","0","No description available."
"134","InformationAction","ActionPreference","0","No description available."
"134","ErrorVariable","String","0","No description available."
"134","WarningVariable","String","0","No description available."
"134","InformationVariable","String","0","No description available."
"134","OutVariable","String","0","No description available."
"134","OutBuffer","Int32","0","No description available."
"134","PipelineVariable","String","0","No description available."
